artist,album,track_title,track_n,lyric,line,year
Taylor Swift,folklore,illicit affairs,10,You'll be flushed when you return,5,2020
Taylor Swift,folklore,illicit affairs,10,Take the road less traveled by,6,2020
Taylor Swift,folklore,illicit affairs,10,Tell yourself you can always stop,7,2020
Taylor Swift,folklore,illicit affairs,10,What started in beautiful rooms,8,2020
Taylor Swift,folklore,illicit affairs,10,Ends with meetings in parking lots,9,2020
Taylor Swift,folklore,illicit affairs,10,And that's the thing about illicit affairs,10,2020
Taylor Swift,folklore,illicit affairs,10,And clandestine meetings,11,2020
Taylor Swift,folklore,illicit affairs,10,And longing stares,12,2020
Taylor Swift,folklore,illicit affairs,10,It's born from just one single glance,13,2020
Taylor Swift,folklore,illicit affairs,10,But it dies and it dies and it dies,14,2020
Taylor Swift,folklore,illicit affairs,10,...a million little times,15,2020
Taylor Swift,folklore,illicit affairs,10,Leave the perfume on the shelf,16,2020
Taylor Swift,folklore,illicit affairs,10,That you picked out just for him,17,2020
Taylor Swift,folklore,illicit affairs,10,So you leave no trace behind,18,2020
Taylor Swift,folklore,illicit affairs,10,Like you don't even exist,19,2020
Taylor Swift,folklore,illicit affairs,10,Take the words for what they are,20,2020
Taylor Swift,folklore,illicit affairs,10,"A dwindling, mercurial high",21,2020
Taylor Swift,folklore,illicit affairs,10,A drug that only worked,22,2020
Taylor Swift,folklore,illicit affairs,10,The first few hundred times,23,2020
Taylor Swift,folklore,illicit affairs,10,And that's the thing about illicit affairs,24,2020
Taylor Swift,folklore,illicit affairs,10,And clandestine meetings,25,2020
Taylor Swift,folklore,illicit affairs,10,And stolen stares,26,2020
Taylor Swift,folklore,illicit affairs,10,They show their truth one single time,27,2020
Taylor Swift,folklore,illicit affairs,10,But they lie and they lie and they lie,28,2020
Taylor Swift,folklore,illicit affairs,10,...a million little times,29,2020
Taylor Swift,folklore,illicit affairs,10,And you wanna scream,30,2020
Taylor Swift,folklore,illicit affairs,10,Don't call me kid,31,2020
Taylor Swift,folklore,illicit affairs,10,Don't call me baby,32,2020
Taylor Swift,folklore,illicit affairs,10,Look at this godforsaken mess that you made me,33,2020
Taylor Swift,folklore,illicit affairs,10,You showed me colors you know I can't see with anyone else,34,2020
Taylor Swift,folklore,illicit affairs,10,Don't call me kid,35,2020
Taylor Swift,folklore,illicit affairs,10,Don't call me baby,36,2020
Taylor Swift,folklore,illicit affairs,10,Look at this idiotic fool that you made me,37,2020
Taylor Swift,folklore,illicit affairs,10,You taught me a secret language I can't speak with anyone else,38,2020
Taylor Swift,folklore,illicit affairs,10,And you know damn well,39,2020
Taylor Swift,folklore,illicit affairs,10,For you I would ruin myself,40,2020
Taylor Swift,folklore,illicit affairs,10,...a million little times,41,2020
Taylor Swift,folklore,invisible string,11,Green was the color of the grass where I used to read at Centennial Park,1,2020
Taylor Swift,folklore,invisible string,11,I used to think I would meet somebody there,2,2020
Taylor Swift,folklore,invisible string,11,Teal was the color of your shirt when you were 16 at the yogurt shop,3,2020
Taylor Swift,folklore,invisible string,11,You used to work at to make a little money,4,2020
Taylor Swift,folklore,invisible string,11,Time,5,2020
Taylor Swift,folklore,invisible string,11,Curious time,6,2020
Taylor Swift,folklore,invisible string,11,Gave me no compasses,7,2020
Taylor Swift,folklore,invisible string,11,Gave me no signs,8,2020
Taylor Swift,folklore,invisible string,11,Were there clues I didn't see?,9,2020
Taylor Swift,folklore,invisible string,11,And isn't it just so pretty to think,10,2020
Taylor Swift,folklore,invisible string,11,All along there was some,11,2020
Taylor Swift,folklore,invisible string,11,Invisible string,12,2020
Taylor Swift,folklore,invisible string,11,Tying you to me?,13,2020
Taylor Swift,folklore,invisible string,11,Bad was the blood of the song in the cab on your first trip to LA,14,2020
Taylor Swift,folklore,invisible string,11,You ate at my favorite spot for dinner,15,2020
Taylor Swift,folklore,invisible string,11,Bold was the waitress on our three-year trip getting lunch down by the Lakes,16,2020
Taylor Swift,folklore,invisible string,11,She said I looked like an American singer,17,2020
Taylor Swift,folklore,invisible string,11,Time,18,2020
Taylor Swift,folklore,invisible string,11,Mystical time,19,2020
Taylor Swift,folklore,invisible string,11,"Cutting me open, then healing me fine",20,2020
Taylor Swift,folklore,invisible string,11,Were there clues I didn't see?,21,2020
Taylor Swift,folklore,invisible string,11,And isn't it just so pretty to think,22,2020
Taylor Swift,folklore,invisible string,11,All along there was some,23,2020
Taylor Swift,folklore,invisible string,11,Invisible string,24,2020
Taylor Swift,folklore,invisible string,11,Tying you to me?,25,2020
Taylor Swift,folklore,invisible string,11,A string that pulled me,26,2020
Taylor Swift,folklore,invisible string,11,Out of all the wrong arms right into that dive bar,27,2020
Taylor Swift,folklore,invisible string,11,Something wrapped all of my past mistakes in barbed wire,28,2020
Taylor Swift,folklore,invisible string,11,Chains around my demons,29,2020
Taylor Swift,folklore,invisible string,11,Wool to brave the seasons,30,2020
Taylor Swift,folklore,invisible string,11,One single thread of gold tied me to you,31,2020
Taylor Swift,folklore,invisible string,11,Cold was the steel of my axe to grind for the boys who broke my heart,32,2020
Taylor Swift,folklore,invisible string,11,Now I send their babies presents,33,2020
Taylor Swift,folklore,invisible string,11,Gold was the color of the leaves when I showed you around Centennial Park,34,2020
Taylor Swift,folklore,invisible string,11,Hell was the journey but it brought me heaven,35,2020
Taylor Swift,folklore,invisible string,11,Time,36,2020
Taylor Swift,folklore,invisible string,11,Wondrous time,37,2020
Taylor Swift,folklore,invisible string,11,Gave me the blues and then purple pink skies,38,2020
Taylor Swift,folklore,invisible string,11,And it's cool,39,2020
Taylor Swift,folklore,invisible string,11,Baby with me,40,2020
Taylor Swift,folklore,invisible string,11,And isn't it just so pretty to think,41,2020
Taylor Swift,folklore,invisible string,11,All along there was some,42,2020
Taylor Swift,folklore,invisible string,11,Invisible string,43,2020
Taylor Swift,folklore,invisible string,11,Tying you to me?,44,2020
Taylor Swift,folklore,mad woman,12,What did you think I'd say to that?,1,2020
Taylor Swift,folklore,mad woman,12,Does a scorpion sting when fighting back?,2,2020
Taylor Swift,folklore,mad woman,12,They strike to kill and you know I will,3,2020
Taylor Swift,folklore,mad woman,12,You know I will,4,2020
Taylor Swift,folklore,mad woman,12,What do you sing on your drive home?,5,2020
Taylor Swift,folklore,mad woman,12,Do you see my face in the neighbor's lawn?,6,2020
Taylor Swift,folklore,mad woman,12,Does she smile?,7,2020
Taylor Swift,folklore,mad woman,12,"Or does she mouth ""fuck you forever""?",8,2020
Taylor Swift,folklore,mad woman,12,Every time you call me crazy,9,2020
Taylor Swift,folklore,mad woman,12,I get more crazy,10,2020
Taylor Swift,folklore,mad woman,12,What about that?,11,2020
Taylor Swift,folklore,mad woman,12,"And when you say I seem angry, I get more angry",12,2020
Taylor Swift,folklore,mad woman,12,And there's nothing like a mad woman,13,2020
Taylor Swift,folklore,mad woman,12,What a shame she went mad,14,2020
Taylor Swift,folklore,mad woman,12,No one likes a mad woman,15,2020
Taylor Swift,folklore,mad woman,12,You made her like that,16,2020
Taylor Swift,folklore,mad woman,12,And you'll poke that bear till her claws come out,17,2020
Taylor Swift,folklore,mad woman,12,And you find something to wrap your noose around,18,2020
Taylor Swift,folklore,mad woman,12,And there's nothing like a mad woman,19,2020
Taylor Swift,folklore,mad woman,12,Now I breathe flames each time I talk,20,2020
Taylor Swift,folklore,mad woman,12,My cannons all firing at your yacht,21,2020
Taylor Swift,folklore,mad woman,12,"They say ""move on""",22,2020
Taylor Swift,folklore,mad woman,12,But you know I won't,23,2020
Taylor Swift,folklore,mad woman,12,"And women like hunting witches, too",24,2020
Taylor Swift,folklore,mad woman,12,Doing your dirtiest work for you,25,2020
Taylor Swift,folklore,mad woman,12,It's obvious that wanting me dead has really brought you two together,26,2020
Taylor Swift,folklore,mad woman,12,Every time you call me crazy,27,2020
Taylor Swift,folklore,mad woman,12,I get more crazy,28,2020
Taylor Swift,folklore,mad woman,12,What about that?,29,2020
Taylor Swift,folklore,mad woman,12,"And when you say I seem angry, I get more angry",30,2020
Taylor Swift,folklore,mad woman,12,And there's nothing like a mad woman,31,2020
Taylor Swift,folklore,mad woman,12,What a shame she went mad,32,2020
Taylor Swift,folklore,mad woman,12,No one likes a mad woman,33,2020
Taylor Swift,folklore,mad woman,12,You made her like that,34,2020
Taylor Swift,folklore,mad woman,12,And you'll poke that bear till her claws come out,35,2020
Taylor Swift,folklore,mad woman,12,And you find something to wrap your noose around,36,2020
Taylor Swift,folklore,mad woman,12,And there's nothing like a mad woman,37,2020
Taylor Swift,folklore,mad woman,12,I'm taking my time,38,2020
Taylor Swift,folklore,mad woman,12,Taking my time,39,2020
Taylor Swift,folklore,mad woman,12,'Cause you took everything from me,40,2020
Taylor Swift,folklore,mad woman,12,Watching you climb,41,2020
Taylor Swift,folklore,mad woman,12,Watching you climb,42,2020
Taylor Swift,folklore,mad woman,12,Over people like me,43,2020
Taylor Swift,folklore,mad woman,12,The master of spin,44,2020
Taylor Swift,folklore,mad woman,12,Has a couple side flings,45,2020
Taylor Swift,folklore,mad woman,12,Good wives always know,46,2020
Taylor Swift,folklore,mad woman,12,She should be mad,47,2020
Taylor Swift,folklore,mad woman,12,Should be scathing like me,48,2020
Taylor Swift,folklore,mad woman,12,But no one likes a mad woman,49,2020
Taylor Swift,folklore,mad woman,12,What a shame she went mad,50,2020
Taylor Swift,folklore,mad woman,12,You made her like that,51,2020
